id,source,target,relation,confidence,region,notes,source_name,source_url,source_date,evidence_note,evidence_status,telemetry_edge,verified_edge,provenance_id,provenance_parent,citation_required,last_validated_date,verification_level,verification_status
e1641,us_rivian__adas__bosch_adas,us_rivian__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_b6f347fc6b,,1,,1,ASSUMED
e1642,us_rivian__adas__continental_adas,us_rivian__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_d95dceb53f,,1,,1,ASSUMED
e1643,us_rivian__adas__continental_adas,us_rivian__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_966cada9c9,,1,,1,ASSUMED
e1644,us_rivian__adas__aptiv_adas,us_rivian__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_d9ecd244fe,,1,,1,ASSUMED
e1645,us_rivian__adas__aptiv_adas,us_rivian__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_2d26ea7fc9,,1,,1,ASSUMED
e1646,us_rivian__api,us_rivian__map__here_technologies,CONSUMES API,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_22861099a8,,1,,1,ASSUMED
e1647,us_rivian__api,us_rivian__map__tomtom,CONSUMES API,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_3a0293c94d,,1,,1,ASSUMED
e1648,us_rivian__api,us_rivian__map__google_maps_platform,CONSUMES API,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f8df1fd774,,1,,1,ASSUMED
e1649,us_rivian__dealer_vendor__cdk_global,us_rivian__dms,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0ca0677397,,1,,1,ASSUMED
e1650,us_rivian__dealer_vendor__reynolds_and_reynolds,us_rivian__dms,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_974fcb790c,,1,,1,ASSUMED
e1651,us_rivian__dealer_vendor__tekion,us_rivian__dms,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_c56bd252b2,,1,,1,ASSUMED
e1652,us_rivian__api,us_rivian__fleet__geotab,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_7c633e2b87,,1,,1,ASSUMED
e1653,us_rivian__lake,us_rivian__fleet__geotab,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_45cbf668f5,,1,,1,ASSUMED
e1654,us_rivian__api,us_rivian__fleet__samsara,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_118958ea24,,1,,1,ASSUMED
e1655,us_rivian__lake,us_rivian__fleet__samsara,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_e273b442c0,,1,,1,ASSUMED
e1656,us_rivian__api,us_rivian__fleet__verizon_connect,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4ece9dceb9,,1,,1,ASSUMED
e1657,us_rivian__lake,us_rivian__fleet__verizon_connect,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_ce624cfcdc,,1,,1,ASSUMED
e1658,us_lucid_motors__holdco,us_lucid_motors__os,CONTROLS,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b4d05702fa,,1,,1,ASSUMED
e1659,us_lucid_motors__os,us_lucid_motors__ota,PROCESSES,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_eb9ac20c08,,1,,1,ASSUMED
e1660,us_lucid_motors__ota,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_c258fba2e7,,1,,1,ASSUMED
e1661,us_lucid_motors__tcu,us_lucid_motors__carrier,ROUTES DATA,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_4b8244f85f,,1,,1,ASSUMED
e1662,us_lucid_motors__carrier,us_lucid_motors__cloud,ROUTES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_464d37ce2b,,1,,1,ASSUMED
e1663,us_lucid_motors__cloud,us_lucid_motors__stream,INGESTS,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_fb9187bb52,,1,,1,ASSUMED
e1664,us_lucid_motors__stream,us_lucid_motors__lake,STORES,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_d3d27c8fd2,,1,,1,ASSUMED
e1665,us_lucid_motors__lake,us_lucid_motors__ai,FEEDS,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_251bb812ab,,1,,1,ASSUMED
e1666,us_lucid_motors__lake,us_lucid_motors__api,EXPOSES DATA,medium,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_4523230aa5,,1,,1,ASSUMED
e1667,us_lucid_motors__gov,us_lucid_motors__cloud,REGULATORY COMPLIANCE,hard,us,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,,ASSUMED,1,0,e_22f32c9d77,,1,,1,ASSUMED
e1668,us_lucid_motors__reg,us_lucid_motors__ota,MANDATORY REPORTING,hard,us,Policy/Regulatory,NHTSA (Vehicle Cybersecurity),https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/812333_cybersecurityformodernvehicles.pdf,2/03/2026,US guidance is voluntary; treat as best practice.,VERIFIED,1,1,e_7bfe6c055b,,0,2/03/2026,4,VERIFIED
e1669,us_lucid_motors__api,us_lucid_motors__dms,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2630d197f6,,1,,1,ASSUMED
e1670,us_lucid_motors__tier1__bosch,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_03a8b238e3,,1,,1,ASSUMED
e1671,us_lucid_motors__tier1__continental,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_55ce7e9664,,1,,1,ASSUMED
e1672,us_lucid_motors__tier1__zf,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2d81bf1785,,1,,1,ASSUMED
e1673,us_lucid_motors__tier1__valeo,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_dac8b6f23c,,1,,1,ASSUMED
e1674,us_lucid_motors__tier1__forvia,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4a2728e40f,,1,,1,ASSUMED
e1675,us_lucid_motors__tier1__aptiv,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_910398d2e0,,1,,1,ASSUMED
e1676,us_lucid_motors__tier1__magna_international,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f8185a89f7,,1,,1,ASSUMED
e1677,us_lucid_motors__tier1__lear_corporation,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_dbb271dc69,,1,,1,ASSUMED
e1678,us_lucid_motors__tier1__denso,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_173b687eeb,,1,,1,ASSUMED
e1679,us_lucid_motors__tier1__aisin,us_lucid_motors__tcu,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_147be7922a,,1,,1,ASSUMED
e1680,us_lucid_motors__battery__catl,us_lucid_motors__holdco,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_5dcb21ac76,,1,,1,ASSUMED
e1681,us_lucid_motors__battery__byd_battery,us_lucid_motors__holdco,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_274a330483,,1,,1,ASSUMED
e1682,us_lucid_motors__battery__lg_energy_solution,us_lucid_motors__holdco,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_9637615d95,,1,,1,ASSUMED
e1683,us_lucid_motors__battery__sk_on,us_lucid_motors__holdco,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_76ba92c67e,,1,,1,ASSUMED
e1684,us_lucid_motors__battery__samsung_sdi,us_lucid_motors__holdco,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b0b49738b2,,1,,1,ASSUMED
e1685,us_lucid_motors__battery__panasonic_energy,us_lucid_motors__holdco,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_38cb86cccb,,1,,1,ASSUMED
e1686,us_lucid_motors__chip__nvidia,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_fe947fcec9,,1,,1,ASSUMED
e1687,us_lucid_motors__chip__qualcomm,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f9d3ac3d6d,,1,,1,ASSUMED
e1688,us_lucid_motors__chip__nxp,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6b276a291a,,1,,1,ASSUMED
e1689,us_lucid_motors__chip__renesas,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_1e1bdc8957,,1,,1,ASSUMED
e1690,us_lucid_motors__chip__infineon,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_48c56294a1,,1,,1,ASSUMED
e1691,us_lucid_motors__chip__stmicroelectronics,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_615ffbdd42,,1,,1,ASSUMED
e1692,us_lucid_motors__chip__texas_instruments,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_e84bd597a2,,1,,1,ASSUMED
e1693,us_lucid_motors__chip__intel,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6c510c4b49,,1,,1,ASSUMED
e1694,us_lucid_motors__chip__mobileye,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ceb9b9dcc0,,1,,1,ASSUMED
e1695,us_lucid_motors__chip__amd,us_lucid_motors__os,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_210f830f32,,1,,1,ASSUMED
e1696,us_lucid_motors__telco__verizon,us_lucid_motors__carrier,PARTNERS,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_79f4db8e94,,1,,1,ASSUMED
e1697,us_lucid_motors__telco__at_t,us_lucid_motors__carrier,PARTNERS,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_3e45f6844f,,1,,1,ASSUMED
e1698,us_lucid_motors__telco__t_mobile,us_lucid_motors__carrier,PARTNERS,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_13b551a1f2,,1,,1,ASSUMED
e1699,us_lucid_motors__cloudvendor__aws,us_lucid_motors__cloud,HOSTS,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4c280bab30,,1,,1,ASSUMED
e1700,us_lucid_motors__cloudvendor__microsoft_azure,us_lucid_motors__cloud,HOSTS,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_26f8f28145,,1,,1,ASSUMED
e1701,us_lucid_motors__cloudvendor__google_cloud,us_lucid_motors__cloud,HOSTS,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2374a906be,,1,,1,ASSUMED
e1702,us_lucid_motors__api,us_lucid_motors__ins__geico,POTENTIAL TELEMATICS PARTNER,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2f24ad15b0,,1,,1,ASSUMED
e1703,us_lucid_motors__api,us_lucid_motors__ins__progressive,POTENTIAL TELEMATICS PARTNER,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_19216e50fc,,1,,1,ASSUMED
e1704,us_lucid_motors__api,us_lucid_motors__ins__state_farm,POTENTIAL TELEMATICS PARTNER,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ef3004e28d,,1,,1,ASSUMED
e1705,us_lucid_motors__api,us_lucid_motors__chg__electrify_america,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f70e63537f,,1,,1,ASSUMED
e1706,us_lucid_motors__api,us_lucid_motors__chg__chargepoint,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_766ec4c2ff,,1,,1,ASSUMED
e1707,us_lucid_motors__api,us_lucid_motors__chg__evgo,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_d365ec938c,,1,,1,ASSUMED
e1708,us_lucid_motors__api,us_lucid_motors__chg__tesla_supercharger,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_43cbd1adbf,,1,,1,ASSUMED
e1709,us_lucid_motors__adas__mobileye,us_lucid_motors__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_06bda8e2fb,,1,,1,ASSUMED
e1710,us_lucid_motors__adas__mobileye,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_dd2cbf4718,,1,,1,ASSUMED
e1711,us_lucid_motors__adas__nvidia_drive,us_lucid_motors__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b488205f4e,,1,,1,ASSUMED
e1712,us_lucid_motors__adas__nvidia_drive,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_cb61ecde28,,1,,1,ASSUMED
e1713,us_lucid_motors__adas__qualcomm_snapdragon_ride,us_lucid_motors__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ccbc4e0f1d,,1,,1,ASSUMED
e1714,us_lucid_motors__adas__qualcomm_snapdragon_ride,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_9b4f61d935,,1,,1,ASSUMED
e1715,us_lucid_motors__adas__bosch_adas,us_lucid_motors__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_9c95e05a00,,1,,1,ASSUMED
e1716,us_lucid_motors__adas__bosch_adas,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_ffb3092fcc,,1,,1,ASSUMED
e1717,us_lucid_motors__adas__continental_adas,us_lucid_motors__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6880e46039,,1,,1,ASSUMED
e1718,us_lucid_motors__adas__continental_adas,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_a1cbb115c7,,1,,1,ASSUMED
e1719,us_lucid_motors__adas__aptiv_adas,us_lucid_motors__os,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ed2c216ff3,,1,,1,ASSUMED
e1720,us_lucid_motors__adas__aptiv_adas,us_lucid_motors__tcu,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_9f032035ef,,1,,1,ASSUMED
e1721,us_lucid_motors__api,us_lucid_motors__map__here_technologies,CONSUMES API,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_5bf1b1bfbe,,1,,1,ASSUMED
e1722,us_lucid_motors__api,us_lucid_motors__map__tomtom,CONSUMES API,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0560a0abe7,,1,,1,ASSUMED
e1723,us_lucid_motors__api,us_lucid_motors__map__google_maps_platform,CONSUMES API,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_831d5269b6,,1,,1,ASSUMED
e1724,us_lucid_motors__dealer_vendor__cdk_global,us_lucid_motors__dms,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_c107fb3a79,,1,,1,ASSUMED
e1725,us_lucid_motors__dealer_vendor__reynolds_and_reynolds,us_lucid_motors__dms,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_7a396870bb,,1,,1,ASSUMED
e1726,us_lucid_motors__dealer_vendor__tekion,us_lucid_motors__dms,SUPPLIES,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a859586e06,,1,,1,ASSUMED
e1727,us_lucid_motors__api,us_lucid_motors__fleet__geotab,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_796dfe2d98,,1,,1,ASSUMED
e1728,us_lucid_motors__lake,us_lucid_motors__fleet__geotab,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_84ac869997,,1,,1,ASSUMED
e1729,us_lucid_motors__api,us_lucid_motors__fleet__samsara,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_e67cd06941,,1,,1,ASSUMED
e1730,us_lucid_motors__lake,us_lucid_motors__fleet__samsara,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_69164b039c,,1,,1,ASSUMED
e1731,us_lucid_motors__api,us_lucid_motors__fleet__verizon_connect,INTEGRATES WITH,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_633a77768c,,1,,1,ASSUMED
e1732,us_lucid_motors__lake,us_lucid_motors__fleet__verizon_connect,EXPOSES DATA,soft,us,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_3968fb4e04,,1,,1,ASSUMED
e1733,korea_hyundai_motor_group__holdco,korea_hyundai_motor_group__os,CONTROLS,medium,korea,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6d4de4343c,,1,,1,ASSUMED
e1734,korea_hyundai_motor_group__os,korea_hyundai_motor_group__ota,PROCESSES,medium,korea,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_76b880d698,,1,,1,ASSUMED
e1735,korea_hyundai_motor_group__ota,korea_hyundai_motor_group__tcu,EXPOSES DATA,soft,korea,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_aaed62ccdc,,1,,1,ASSUMED
e1736,korea_hyundai_motor_group__tcu,korea_hyundai_motor_group__carrier,ROUTES DATA,medium,korea,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_8c6ef26213,,1,,1,ASSUMED
e1737,korea_hyundai_motor_group__carrier,korea_hyundai_motor_group__cloud,ROUTES DATA,soft,korea,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_bbaf35f054,,1,,1,ASSUMED
e1738,korea_hyundai_motor_group__cloud,korea_hyundai_motor_group__stream,INGESTS,medium,korea,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_5f0f911d12,,1,,1,ASSUMED
